Trace monitoring started at 2025-04-24T22:04:03.339Z
[2025-04-25T04:08:51.934Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:09:04.685Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:09:51.928Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:10:04.696Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:10:51.959Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:11:04.708Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:11:51.948Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:12:04.711Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:12:51.936Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:13:04.712Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:13:51.933Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:14:04.708Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:14:51.943Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:15:04.709Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:15:51.950Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:16:04.718Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:16:51.946Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:17:04.720Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:17:51.939Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:18:04.721Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:18:51.957Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:19:04.722Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:19:51.957Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:20:04.719Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:20:51.953Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:21:04.723Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:21:51.969Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:22:04.730Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:22:51.979Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:23:04.739Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:23:51.970Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:24:04.737Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:24:51.962Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:25:04.744Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:25:52.007Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:26:04.764Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:26:52.035Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:27:04.789Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:27:52.039Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:28:04.789Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:28:52.023Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:29:04.792Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:29:52.043Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:30:04.805Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:30:52.046Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:31:04.785Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:31:52.051Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:32:04.802Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:32:52.052Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:33:04.802Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:33:52.039Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:34:04.829Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:34:52.044Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:35:04.813Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:35:52.047Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:36:04.807Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:36:52.058Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:37:04.803Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:37:52.056Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:38:04.819Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:38:52.058Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:39:04.832Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:39:52.069Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:40:04.834Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:40:52.082Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:41:04.835Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:41:52.076Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:42:04.823Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:42:52.078Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:43:04.842Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:43:52.078Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:44:04.843Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:44:52.077Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:45:04.844Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:45:52.088Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:46:04.876Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:46:52.082Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:47:04.848Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:47:52.080Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:48:04.847Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:48:52.097Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:49:04.856Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:49:52.097Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:50:04.875Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:50:52.092Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:51:04.868Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:51:52.115Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:52:04.868Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:52:52.112Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:53:04.862Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:53:52.123Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:54:04.876Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:54:52.100Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:55:04.895Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:55:52.113Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:56:04.896Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:56:52.106Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:57:04.888Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:57:52.125Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:58:04.876Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:58:52.134Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:59:04.892Z] Swaps captured: -1, Highest block: 0
[2025-04-25T04:59:52.117Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:00:04.880Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:00:52.117Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:01:04.890Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:01:52.121Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:02:04.894Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:02:52.129Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:03:04.914Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:03:52.129Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:04:04.897Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:04:52.133Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:05:04.892Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:05:52.141Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:06:04.906Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:06:52.138Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:07:04.917Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:07:52.132Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:08:04.906Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:08:52.147Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:09:04.911Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:09:52.157Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:10:04.913Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:10:52.160Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:11:04.931Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:11:52.167Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:12:04.929Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:12:52.151Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:13:04.939Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:13:52.147Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:14:04.934Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:14:52.163Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:15:04.924Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:15:52.165Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:16:04.936Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:16:52.168Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:17:04.939Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:17:52.162Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:18:04.954Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:18:52.165Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:19:04.959Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:19:52.177Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:20:04.934Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:20:52.179Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:21:04.957Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:21:52.194Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:22:04.940Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:22:52.184Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:23:04.948Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:23:52.178Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:24:04.977Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:24:52.185Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:25:04.959Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:25:52.205Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:26:04.956Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:26:52.210Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:27:04.970Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:27:52.196Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:28:04.973Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:28:52.195Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:29:04.978Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:29:52.208Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:30:04.971Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:30:52.220Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:31:04.981Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:31:52.228Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:32:04.985Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:32:52.225Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:33:04.991Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:33:52.212Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:34:04.989Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:34:52.213Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:35:04.983Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:35:52.229Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:36:05.005Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:36:52.250Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:37:05.006Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:37:52.244Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:38:05.009Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:38:52.239Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:39:04.995Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:39:52.245Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:40:05.013Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:40:52.260Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:41:05.005Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:41:52.250Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:42:05.005Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:42:52.266Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:43:05.027Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:43:52.268Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:44:05.029Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:44:52.258Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:45:05.018Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:45:52.258Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:46:05.045Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:46:52.262Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:47:05.059Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:47:52.260Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:48:05.030Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:48:52.210Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:49:04.964Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:49:52.216Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:50:04.986Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:50:52.196Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:51:04.983Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:51:52.226Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:52:04.967Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:52:52.214Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:53:04.978Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:53:52.219Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:54:04.977Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:54:52.220Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:55:04.988Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:55:52.211Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:56:04.972Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:56:52.212Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:57:04.980Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:57:52.219Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:58:04.996Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:58:52.240Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:59:04.981Z] Swaps captured: -1, Highest block: 0
[2025-04-25T05:59:52.240Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:00:04.998Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:00:52.252Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:01:05.000Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:01:52.224Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:02:05.008Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:02:52.229Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:03:05.017Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:03:52.236Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:04:04.998Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:04:52.248Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:05:04.993Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:05:52.249Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:06:05.001Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:06:52.241Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:07:05.004Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:07:52.230Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:08:05.032Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:08:52.249Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:09:05.017Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:09:52.258Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:10:05.008Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:10:52.266Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:11:05.010Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:11:52.245Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:12:05.015Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:12:52.245Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:13:05.035Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:13:52.244Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:14:05.020Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:14:52.266Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:15:05.015Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:15:52.273Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:16:05.043Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:16:52.256Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:17:05.015Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:17:52.247Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:18:05.045Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:18:52.332Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:19:05.094Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:19:52.331Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:20:05.092Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:20:52.346Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:21:05.111Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:21:52.339Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:22:05.092Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:22:52.332Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:23:05.097Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:23:52.335Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:24:05.107Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:24:52.367Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:25:05.118Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:25:52.367Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:26:05.114Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:26:52.354Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:27:05.120Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:27:52.349Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:28:05.117Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:28:52.352Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:29:05.118Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:29:52.369Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:30:05.125Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:30:52.385Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:31:05.122Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:31:52.366Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:32:05.142Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:32:52.380Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:33:05.141Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:33:52.373Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:34:05.152Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:34:52.386Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:35:05.153Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:35:52.384Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:36:05.151Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:36:52.391Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:37:05.149Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:37:52.418Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:38:05.151Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:38:52.390Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:39:05.163Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:39:52.397Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:40:05.168Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:40:52.415Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:41:05.161Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:41:52.412Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:42:05.172Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:42:52.418Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:43:05.171Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:43:52.410Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:44:05.192Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:44:52.402Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:45:05.178Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:45:52.403Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:46:05.176Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:46:52.422Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:47:05.188Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:47:52.421Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:48:05.193Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:48:52.425Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:49:05.204Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:49:52.415Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:50:05.197Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:50:52.420Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:51:05.212Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:51:52.434Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:52:05.194Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:52:52.443Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:53:05.197Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:53:52.444Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:54:05.213Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:54:52.411Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:55:05.190Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:55:52.407Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:56:05.200Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:56:52.407Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:57:05.180Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:57:52.424Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:58:05.184Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:58:52.429Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:59:05.199Z] Swaps captured: -1, Highest block: 0
[2025-04-25T06:59:52.428Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:00:05.213Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:00:52.420Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:01:05.207Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:01:52.423Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:02:05.210Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:02:52.436Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:03:05.197Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:03:52.434Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:04:05.201Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:04:52.456Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:05:05.216Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:05:52.424Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:06:05.231Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:06:52.433Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:07:05.206Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:07:52.439Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:08:05.211Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:08:52.451Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:09:05.212Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:09:52.451Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:10:05.228Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:10:52.453Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:11:05.226Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:11:52.445Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:12:05.256Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:12:52.450Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:13:05.227Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:13:52.441Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:14:05.234Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:14:52.454Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:15:05.241Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:15:52.478Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:16:05.234Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:16:52.467Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:17:05.239Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:17:52.459Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:18:05.243Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:18:52.470Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:19:05.240Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:19:52.475Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:20:05.233Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:20:52.489Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:21:05.252Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:21:52.470Z] Swaps captured: -1, Highest block: 0
[2025-04-25T07:22:05.255Z] Swaps captured: -1, Highest block: 0
